"label","group","count"
"tcx_control","positive",3148
"tcx_control","negative",1883
"tcx_control","all",5031
"tcx_control","positive",2868
"tcx_control","negative",1943
"tcx_control","all",4811
"tcx_control","positive",2603
"tcx_control","negative",1277
"tcx_control","all",3880
"tcx_control","positive",4758
"tcx_control","negative",2430
"tcx_control","all",7188
"tcx_control","positive",4880
"tcx_control","negative",2889
"tcx_control","all",7769
"tcx_control","positive",2177
"tcx_control","negative",1043
"tcx_control","all",3220
"tcx_control","positive",3520
"tcx_control","negative",2103
"tcx_control","all",5623
"tcx_control","positive",2905
"tcx_control","negative",1635
"tcx_control","all",4540
"tcx_control","positive",3358
"tcx_control","negative",2019
"tcx_control","all",5377
"tcx_control","positive",4243
"tcx_control","negative",2436
"tcx_control","all",6679
"tcx_control","positive",2871
"tcx_control","negative",1342
"tcx_control","all",4213
"tcx_control","positive",3129
"tcx_control","negative",2107
"tcx_control","all",5236
"tcx_control","positive",2600
"tcx_control","negative",1460
"tcx_control","all",4060
"tcx_control","positive",3529
"tcx_control","negative",2586
"tcx_control","all",6115
"tcx_control","positive",3114
"tcx_control","negative",1455
"tcx_control","all",4569
"tcx_control","positive",3037
"tcx_control","negative",1815
"tcx_control","all",4852
"tcx_control","positive",3686
"tcx_control","negative",1839
"tcx_control","all",5525
"tcx_control","positive",2525
"tcx_control","negative",1650
"tcx_control","all",4175
"tcx_control","positive",3128
"tcx_control","negative",1800
"tcx_control","all",4928
"tcx_control","positive",3287
"tcx_control","negative",1711
"tcx_control","all",4998
"tcx_control","positive",3905
"tcx_control","negative",2220
"tcx_control","all",6125
"tcx_control","positive",3150
"tcx_control","negative",1748
"tcx_control","all",4898
"tcx_control","positive",2848
"tcx_control","negative",1576
"tcx_control","all",4424
"tcx_control","positive",3608
"tcx_control","negative",2031
"tcx_control","all",5639
"tcx_control","positive",2746
"tcx_control","negative",1501
"tcx_control","all",4247
"tcx_control","positive",4008
"tcx_control","negative",2404
"tcx_control","all",6412
"tcx_control","positive",3047
"tcx_control","negative",1619
"tcx_control","all",4666
"tcx_control","positive",2381
"tcx_control","negative",1105
"tcx_control","all",3486
"tcx_control","positive",3739
"tcx_control","negative",2576
"tcx_control","all",6315
"tcx_control","positive",3039
"tcx_control","negative",1645
"tcx_control","all",4684
"tcx_control","positive",2534
"tcx_control","negative",1588
"tcx_control","all",4122
"tcx_control","positive",3448
"tcx_control","negative",1955
"tcx_control","all",5403
"tcx_control","positive",3157
"tcx_control","negative",1769
"tcx_control","all",4926
"tcx_control","positive",4217
"tcx_control","negative",2247
"tcx_control","all",6464
"tcx_control","positive",3037
"tcx_control","negative",2001
"tcx_control","all",5038
"tcx_control","positive",4115
"tcx_control","negative",2277
"tcx_control","all",6392
"tcx_control","positive",3192
"tcx_control","negative",1735
"tcx_control","all",4927
"tcx_control","positive",3564
"tcx_control","negative",1990
"tcx_control","all",5554
"tcx_control","positive",3782
"tcx_control","negative",1985
"tcx_control","all",5767
"tcx_control","positive",2655
"tcx_control","negative",1537
"tcx_control","all",4192
"tcx_control","positive",3738
"tcx_control","negative",1791
"tcx_control","all",5529
"tcx_control","positive",3111
"tcx_control","negative",1574
"tcx_control","all",4685
"tcx_control","positive",4100
"tcx_control","negative",2486
"tcx_control","all",6586
"tcx_control","positive",2516
"tcx_control","negative",1379
"tcx_control","all",3895
"tcx_control","positive",4268
"tcx_control","negative",2476
"tcx_control","all",6744
"tcx_control","positive",3262
"tcx_control","negative",1810
"tcx_control","all",5072
"tcx_control","positive",3800
"tcx_control","negative",2249
"tcx_control","all",6049
"tcx_control","positive",4399
"tcx_control","negative",2286
"tcx_control","all",6685
"tcx_control","positive",4889
"tcx_control","negative",2303
"tcx_control","all",7192
"tcx_control","positive",2692
"tcx_control","negative",1473
"tcx_control","all",4165
"tcx_control","positive",2651
"tcx_control","negative",1620
"tcx_control","all",4271
"tcx_control","positive",4092
"tcx_control","negative",2405
"tcx_control","all",6497
"tcx_control","positive",3476
"tcx_control","negative",1945
"tcx_control","all",5421
"tcx_control","positive",2602
"tcx_control","negative",1578
"tcx_control","all",4180
"tcx_control","positive",3997
"tcx_control","negative",2284
"tcx_control","all",6281
"tcx_control","positive",4072
"tcx_control","negative",2274
"tcx_control","all",6346
"tcx_control","positive",3089
"tcx_control","negative",2029
"tcx_control","all",5118
"tcx_control","positive",3823
"tcx_control","negative",2395
"tcx_control","all",6218
"tcx_control","positive",2828
"tcx_control","negative",1748
"tcx_control","all",4576
"tcx_control","positive",2933
"tcx_control","negative",1419
"tcx_control","all",4352
"tcx_control","positive",4233
"tcx_control","negative",2178
"tcx_control","all",6411
"tcx_control","positive",2398
"tcx_control","negative",1407
"tcx_control","all",3805
"tcx_control","positive",2095
"tcx_control","negative",1584
"tcx_control","all",3679
"tcx_control","positive",3874
"tcx_control","negative",2121
"tcx_control","all",5995
"tcx_control","positive",2087
"tcx_control","negative",1371
"tcx_control","all",3458
"tcx_control","positive",3651
"tcx_control","negative",2059
"tcx_control","all",5710
"tcx_control","positive",2050
"tcx_control","negative",837
"tcx_control","all",2887
"tcx_control","positive",2520
"tcx_control","negative",1573
"tcx_control","all",4093
"tcx_control","positive",2633
"tcx_control","negative",1685
"tcx_control","all",4318
"tcx_control","positive",3265
"tcx_control","negative",1596
"tcx_control","all",4861
"tcx_control","positive",1790
"tcx_control","negative",811
"tcx_control","all",2601
"tcx_control","positive",2916
"tcx_control","negative",1641
"tcx_control","all",4557
"tcx_control","positive",4230
"tcx_control","negative",2680
"tcx_control","all",6910
"tcx_control","positive",3351
"tcx_control","negative",2452
"tcx_control","all",5803
"tcx_control","positive",3535
"tcx_control","negative",2050
"tcx_control","all",5585
"tcx_control","positive",3352
"tcx_control","negative",2046
"tcx_control","all",5398
"tcx_control","positive",2906
"tcx_control","negative",1803
"tcx_control","all",4709
"tcx_control","positive",3973
"tcx_control","negative",1940
"tcx_control","all",5913
"tcx_control","positive",3746
"tcx_control","negative",1793
"tcx_control","all",5539
"tcx_control","positive",3371
"tcx_control","negative",1701
"tcx_control","all",5072
"tcx_control","positive",2829
"tcx_control","negative",1730
"tcx_control","all",4559
"tcx_control","positive",3909
"tcx_control","negative",1984
"tcx_control","all",5893
"tcx_control","positive",3014
"tcx_control","negative",1866
"tcx_control","all",4880
"tcx_control","positive",2466
"tcx_control","negative",1306
"tcx_control","all",3772
"tcx_control","positive",4278
"tcx_control","negative",2158
"tcx_control","all",6436
"tcx_control","positive",3187
"tcx_control","negative",1887
"tcx_control","all",5074
"tcx_control","positive",3841
"tcx_control","negative",2386
"tcx_control","all",6227
"tcx_control","positive",2284
"tcx_control","negative",1673
"tcx_control","all",3957
"tcx_control","positive",3837
"tcx_control","negative",2178
"tcx_control","all",6015
"tcx_control","positive",2441
"tcx_control","negative",1226
"tcx_control","all",3667
"tcx_control","positive",3337
"tcx_control","negative",2101
"tcx_control","all",5438
"tcx_control","positive",2889
"tcx_control","negative",1710
"tcx_control","all",4599
"tcx_control","positive",2640
"tcx_control","negative",1613
"tcx_control","all",4253
"tcx_control","positive",2586
"tcx_control","negative",1589
"tcx_control","all",4175
"tcx_control","positive",3579
"tcx_control","negative",1979
"tcx_control","all",5558
"tcx_control","positive",3665
"tcx_control","negative",2165
"tcx_control","all",5830
"tcx_control","positive",3847
"tcx_control","negative",2215
"tcx_control","all",6062
"tcx_control","positive",3681
"tcx_control","negative",2096
"tcx_control","all",5777
"tcx_control","positive",3734
"tcx_control","negative",2139
"tcx_control","all",5873
"tcx_control","positive",2322
"tcx_control","negative",1163
"tcx_control","all",3485
"tcx_control","positive",2472
"tcx_control","negative",1344
"tcx_control","all",3816
"tcx_control","positive",3413
"tcx_control","negative",1700
"tcx_control","all",5113
"tcx_control","positive",3059
"tcx_control","negative",1677
"tcx_control","all",4736
"tcx_control","positive",2346
"tcx_control","negative",1246
"tcx_control","all",3592
"tcx_control","positive",3456
"tcx_control","negative",1745
"tcx_control","all",5201
"tcx_control","positive",4826
"tcx_control","negative",3308
"tcx_control","all",8134
"tcx_control","positive",3402
"tcx_control","negative",1711
"tcx_control","all",5113
"tcx_control","positive",2627
"tcx_control","negative",1128
"tcx_control","all",3755
"tcx_control","positive",3497
"tcx_control","negative",2041
"tcx_control","all",5538
"tcx_control","positive",2579
"tcx_control","negative",1452
"tcx_control","all",4031
"tcx_control","positive",3481
"tcx_control","negative",1863
"tcx_control","all",5344
"tcx_control","positive",3579
"tcx_control","negative",1903
"tcx_control","all",5482
"tcx_control","positive",4420
"tcx_control","negative",2200
"tcx_control","all",6620
"tcx_control","positive",3054
"tcx_control","negative",1677
"tcx_control","all",4731
"tcx_control","positive",3019
"tcx_control","negative",1556
"tcx_control","all",4575
"tcx_control","positive",4788
"tcx_control","negative",2907
"tcx_control","all",7695
"tcx_control","positive",2435
"tcx_control","negative",1299
"tcx_control","all",3734
"tcx_control","positive",3614
"tcx_control","negative",1854
"tcx_control","all",5468
"tcx_control","positive",3453
"tcx_control","negative",2343
"tcx_control","all",5796
"tcx_control","positive",2818
"tcx_control","negative",1510
"tcx_control","all",4328
"tcx_control","positive",2406
"tcx_control","negative",1135
"tcx_control","all",3541
"tcx_control","positive",3327
"tcx_control","negative",1605
"tcx_control","all",4932
"tcx_control","positive",3471
"tcx_control","negative",1971
"tcx_control","all",5442
"tcx_control","positive",3376
"tcx_control","negative",2083
"tcx_control","all",5459
"tcx_control","positive",2487
"tcx_control","negative",1263
"tcx_control","all",3750
"tcx_control","positive",3012
"tcx_control","negative",1583
"tcx_control","all",4595
"tcx_control","positive",1941
"tcx_control","negative",892
"tcx_control","all",2833
"tcx_control","positive",3513
"tcx_control","negative",1969
"tcx_control","all",5482
"tcx_control","positive",2193
"tcx_control","negative",1456
"tcx_control","all",3649
"tcx_control","positive",3696
"tcx_control","negative",2359
"tcx_control","all",6055
"tcx_control","positive",3767
"tcx_control","negative",2419
"tcx_control","all",6186
"tcx_control","positive",3421
"tcx_control","negative",1981
"tcx_control","all",5402
"tcx_control","positive",2817
"tcx_control","negative",1759
"tcx_control","all",4576
"tcx_control","positive",4496
"tcx_control","negative",2254
"tcx_control","all",6750
"tcx_control","positive",3535
"tcx_control","negative",2307
"tcx_control","all",5842
"tcx_control","positive",2986
"tcx_control","negative",1753
"tcx_control","all",4739
"tcx_control","positive",2692
"tcx_control","negative",1441
"tcx_control","all",4133
"tcx_control","positive",3326
"tcx_control","negative",1744
"tcx_control","all",5070
"tcx_control","positive",3176
"tcx_control","negative",1796
"tcx_control","all",4972
"tcx_control","positive",2770
"tcx_control","negative",1393
"tcx_control","all",4163
"tcx_control","positive",3222
"tcx_control","negative",1693
"tcx_control","all",4915
"tcx_control","positive",4629
"tcx_control","negative",2667
"tcx_control","all",7296
"tcx_control","positive",3223
"tcx_control","negative",1979
"tcx_control","all",5202
"tcx_control","positive",2913
"tcx_control","negative",1615
"tcx_control","all",4528
"tcx_control","positive",3926
"tcx_control","negative",2377
"tcx_control","all",6303
"tcx_control","positive",3064
"tcx_control","negative",1946
"tcx_control","all",5010
"tcx_control","positive",5263
"tcx_control","negative",3194
"tcx_control","all",8457
"tcx_control","positive",3650
"tcx_control","negative",2156
"tcx_control","all",5806
"tcx_control","positive",3760
"tcx_control","negative",2230
"tcx_control","all",5990
"tcx_control","positive",3615
"tcx_control","negative",2127
"tcx_control","all",5742
"tcx_control","positive",4773
"tcx_control","negative",2670
"tcx_control","all",7443
"tcx_control","positive",3933
"tcx_control","negative",2744
"tcx_control","all",6677
"tcx_control","positive",2814
"tcx_control","negative",1709
"tcx_control","all",4523
"tcx_control","positive",3695
"tcx_control","negative",2146
"tcx_control","all",5841
"tcx_control","positive",3915
"tcx_control","negative",2110
"tcx_control","all",6025
"tcx_control","positive",3912
"tcx_control","negative",2268
"tcx_control","all",6180
"tcx_control","positive",2657
"tcx_control","negative",1376
"tcx_control","all",4033
"tcx_control","positive",3217
"tcx_control","negative",1962
"tcx_control","all",5179
"tcx_control","positive",4453
"tcx_control","negative",2475
"tcx_control","all",6928
"tcx_control","positive",3855
"tcx_control","negative",1977
"tcx_control","all",5832
"tcx_control","positive",3327
"tcx_control","negative",2087
"tcx_control","all",5414
"tcx_control","positive",2893
"tcx_control","negative",1589
